87217173-539c-4f25-8dbe-64c954e1e599,3269,2,00:41:49.978,86,49,30,Pass,210,36,Manchester City,4,From Throw In,36,Manchester City,0.2096,,88fffafc-4fef-453b-907e-4c1604da47d5,15399,Robbie Fowler,15,Left Center Midfield,110.2,80.0,15407.0,Steve McManaman,6.306346,-1.3142797,2.0,Low Pass,111.8,73.9,67.0,Throw-in,,,,,,,,,,,,,,,,,,,,,,,e5fa5625-117b-4b5a-bc68-2f5ada2ebb35,,,9.0,Incomplete,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
e5fa5625-117b-4b5a-bc68-2f5ada2ebb35,3270,2,00:41:50.188,86,50,42,Ball Receipt*,210,36,Manchester City,4,From Throw In,36,Manchester City,,,87217173-539c-4f25-8dbe-64c954e1e599,15407,Steve McManaman,13,Right Center Midfield,112.6,66.6,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,9.0,Incomplete,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
88fffafc-4fef-453b-907e-4c1604da47d5,3271,2,00:41:50.188,86,50,6,Block,210,36,Manchester City,4,From Throw In,1,Arsenal,0.0,,87217173-539c-4f25-8dbe-64c954e1e599,26194,Pascal Cygan,16,Left Midfield,8.3,6.2,,,,,,,,,,,,,,,,,,,,,,True,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
05cf04b3-a5ab-43fc-91b2-ce2df0e64b06,3272,2,00:42:03.260,87,3,30,Pass,211,36,Manchester City,4,From Throw In,36,Manchester City,0.864381,,72209e27-5d8f-4836-9f2f-08f7d620f4c0,15407,Steve McManaman,13,Right Center Midfield,109.1,80.0,15399.0,Robbie Fowler,12.291867,-1.6931331,2.0,Low Pass,107.6,67.8,67.0,Throw-in,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
72209e27-5d8f-4836-9f2f-08f7d620f4c0,3273,2,00:42:04.125,87,4,42,Ball Receipt*,211,36,Manchester City,4,From Throw In,36,Manchester City,,,05cf04b3-a5ab-43fc-91b2-ce2df0e64b06,15399,Robbie Fowler,15,Left Center Midfield,107.6,67.8,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
ccd9bff5-b69f-4f4c-a263-d3deae028875,3274,2,00:42:04.125,87,4,43,Carry,211,36,Manchester City,4,From Throw In,36,Manchester City,1.216505,,72209e27-5d8f-4836-9f2f-08f7d620f4c0,15399,Robbie Fowler,15,Left Center Midfield,107.6,67.8,,,,,,,,,,,,,,True,,,,,,,,,,,,,,,,,,,96dd333e-31bd-4289-a6aa-910697154bf9,107.3,67.8,,,,,c5b0b624-e61e-4e08-847f-7a41e614787e,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
96dd333e-31bd-4289-a6aa-910697154bf9,3275,2,00:42:05.341,87,5,22,Foul Committed,211,36,Manchester City,4,From Throw In,1,Arsenal,0.0,,c5b0b624-e61e-4e08-847f-7a41e614787e,26194,Pascal Cygan,16,Left Midfield,12.8,12.3,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,ccd9bff5-b69f-4f4c-a263-d3deae028875,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
c5b0b624-e61e-4e08-847f-7a41e614787e,3276,2,00:42:05.341,87,5,21,Foul Won,211,36,Manchester City,4,From Throw In,36,Manchester City,0.0,,96dd333e-31bd-4289-a6aa-910697154bf9,15399,Robbie Fowler,15,Left Center Midfield,107.3,67.8,,,,,,,,,,,,,,True,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
a5a4eb58-62eb-4d87-91f7-4ebb6113b1e6,3277,2,00:42:54.891,87,54,16,Shot,212,36,Manchester City,3,From Free Kick,36,Manchester City,0.427282,,1477940f-6a36-4d66-af6f-166539f42c60,24758,Michael Tarnat,6,Left Back,107.9,62.1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,3adb6b3c-a756-49bd-a18d-5e872f168916,,,,,,,,,,,,,,,,,,0.008036193,114.2,45.4,,93.0,Normal,96.0,Blocked,38.0,Left Foot,62.0,Free Kick,114.0,33.9,24972.0,Ray Parlour,12.0,Right Midfield,False,112.6,34.4,20447.0,Richard Dunne,3.0,Right Center Back,True,110.2,36.9,26194.0,Pascal Cygan,16.0,Left Midfield,False,110.5,39.8,15637.0,Sulzeer Jeremiah ''Sol' Campbell,5.0,Left Center Back,False,112.0,39.0,15399.0,Robbie Fowler,15.0,Left Center Midfield,True,111.1,36.3,38412.0,Kolo Habib Touré,3.0,Right Center Back,False,109.5,38.1,15407.0,Steve McManaman,13.0,Right Center Midfield,True,114.2,45.4,26014.0,Eduardo César Daude Gaspar,15.0,Left Center Midfield,False,109.4,40.2,15519.0,Nicolas Anelka,23.0,Center Forward,True,111.6,43.9,40217.0,Trevor Sinclair,20.0,Left Attacking Midfield,True,118.7,42.7,20015.0,Jens Lehmann,1.0,Goalkeeper,False,112.3,52.2,15516.0,Thierry Henry,22.0,Right Center Forward,False,113.2,52.5,12529.0,Ashley Cole,6.0,Left Back,False,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
3adb6b3c-a756-49bd-a18d-5e872f168916,3278,2,00:42:55.318,87,55,6,Block,212,36,Manchester City,3,From Free Kick,1,Arsenal,0.0,,a5a4eb58-62eb-4d87-91f7-4ebb6113b1e6,26014,Eduardo César Daude Gaspar,15,Left Center Midfield,5.9,34.7,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1477940f-6a36-4d66-af6f-166539f42c60,3279,2,00:42:55.358,87,55,23,Goal Keeper,212,36,Manchester City,3,From Free Kick,1,Arsenal,0.0,,a5a4eb58-62eb-4d87-91f7-4ebb6113b1e6,20015,Jens Lehmann,1,Goalkeeper,1.4,37.4,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1.4,37.4,44.0,Set,32.0,Shot Faced,,,,,
319b931f-acfc-4073-9904-46bef7d560dd,3280,2,00:42:56.131,87,56,9,Clearance,212,36,Manchester City,3,From Free Kick,1,Arsenal,0.0,,,24972,Ray Parlour,12,Right Midfield,8.6,50.8,,,,,,,,,,,,,,True,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,40.0,Right Foot,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,True,,
32af5590-9a37-4fc3-af93-99c2a65ad773,3281,2,00:42:57.442,87,57,2,Ball Recovery,212,36,Manchester City,3,From Free Kick,36,Manchester City,0.0,,,20447,Richard Dunne,3,Right Center Back,109.9,30.6,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
19b17ca4-ad1a-4b4b-9888-e7032a67070d,3282,2,00:42:57.442,87,57,43,Carry,212,36,Manchester City,3,From Free Kick,36,Manchester City,0.418339,,32af5590-9a37-4fc3-af93-99c2a65ad773,20447,Richard Dunne,3,Right Center Back,109.9,30.6,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,beaf5d0c-0f01-429b-9345-58461a384354,109.9,30.6,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
beaf5d0c-0f01-429b-9345-58461a384354,3283,2,00:42:57.861,87,57,30,Pass,212,36,Manchester City,3,From Free Kick,36,Manchester City,0.208801,,413a283c-f7cd-41e9-9046-3613847193df,20447,Richard Dunne,3,Right Center Back,109.9,30.6,,,3.3600595,0.6375488,2.0,Low Pass,112.6,32.6,,,38.0,Left Foot,,,,,,,,,,,,,,,,,,,,,,,,9.0,Incomplete,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
413a283c-f7cd-41e9-9046-3613847193df,3284,2,00:42:58.070,87,58,6,Block,212,36,Manchester City,3,From Free Kick,1,Arsenal,0.0,,beaf5d0c-0f01-429b-9345-58461a384354,15637,Sulzeer Jeremiah ''Sol' Campbell,5,Left Center Back,7.5,47.5,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
d0b130cb-4fbf-474e-b16c-59002c0ad8fd,3285,2,00:43:00.200,88,0,2,Ball Recovery,212,36,Manchester City,3,From Free Kick,1,Arsenal,0.0,,,15637,Sulzeer Jeremiah ''Sol' Campbell,5,Left Center Back,2.2,71.2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
8fd63f24-5fe2-4650-a2e4-3034e827b8d1,3286,2,00:43:00.200,88,0,43,Carry,212,36,Manchester City,3,From Free Kick,1,Arsenal,1.036993,,59e28adb-e86e-474d-8c6b-19fdd4d2ca67,15637,Sulzeer Jeremiah ''Sol' Campbell,5,Left Center Back,2.2,71.2,,,,,,,,,,,,,,True,,,,,,,,,,,,,,,,,,,93065b6a-54e4-4561-bb7d-796025e4dc14,3.1,76.8,,,,,d0b130cb-4fbf-474e-b16c-59002c0ad8fd,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
93065b6a-54e4-4561-bb7d-796025e4dc14,3287,2,00:43:00.503,88,0,17,Pressure,212,36,Manchester City,3,From Free Kick,36,Manchester City,0.897131,,59e28adb-e86e-474d-8c6b-19fdd4d2ca67,20447,Richard Dunne,3,Right Center Back,114.3,10.2,,,,,,,,,,,,,,,True,,,,,,,,,,,,,,,,,,8fd63f24-5fe2-4650-a2e4-3034e827b8d1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
59e28adb-e86e-474d-8c6b-19fdd4d2ca67,3288,2,00:43:01.237,88,1,30,Pass,212,36,Manchester City,3,From Free Kick,1,Arsenal,0.461508,,93065b6a-54e4-4561-bb7d-796025e4dc14,15637,Sulzeer Jeremiah ''Sol' Campbell,5,Left Center Back,3.1,76.8,,,4.110961,-0.07304057,2.0,Low Pass,7.2,76.5,,,40.0,Right Foot,,True,,,,,,,,,,,,,,,,,,,d676c38c-16f7-4706-aa8c-f34f5a6e9f08,,,9.0,Incomplete,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
d676c38c-16f7-4706-aa8c-f34f5a6e9f08,3289,2,00:43:01.699,88,1,6,Block,212,36,Manchester City,3,From Free Kick,36,Manchester City,0.0,,59e28adb-e86e-474d-8c6b-19fdd4d2ca67,20447,Richard Dunne,3,Right Center Back,112.9,3.6,,,,,,,,,,,,,,,True,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
781b7fbe-239c-4c2e-8ade-1ee95cf63474,3290,2,00:43:02.846,88,2,30,Pass,212,36,Manchester City,3,From Free Kick,1,Arsenal,1.596931,,05c0f1e2-4198-44bf-8597-c2794829ec3c,15637,Sulzeer Jeremiah ''Sol' Campbell,5,Left Center Back,4.2,77.3,24972.0,Ray Parlour,17.880995,-0.09521682,2.0,Low Pass,22.0,75.6,66.0,Recovery,38.0,Left Foot,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
05c0f1e2-4198-44bf-8597-c2794829ec3c,3291,2,00:43:04.443,88,4,42,Ball Receipt*,212,36,Manchester City,3,From Free Kick,1,Arsenal,,,781b7fbe-239c-4c2e-8ade-1ee95cf63474,24972,Ray Parlour,12,Right Midfield,22.0,75.6,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
68b69580-facf-4386-994a-91b40d820977,3292,2,00:43:04.443,88,4,43,Carry,212,36,Manchester City,3,From Free Kick,1,Arsenal,0.904865,,05c0f1e2-4198-44bf-8597-c2794829ec3c,24972,Ray Parlour,12,Right Midfield,22.0,75.6,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,8cf37554-6ffd-4723-8773-c925c5150eee,22.6,75.6,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
8cf37554-6ffd-4723-8773-c925c5150eee,3293,2,00:43:05.348,88,5,30,Pass,212,36,Manchester City,3,From Free Kick,1,Arsenal,0.20798,,59cb1cc0-2ab7-4fad-9fab-aa7f3af42a98,24972,Ray Parlour,12,Right Midfield,22.6,75.6,,,6.4381676,-0.81835324,1.0,Ground Pass,27.0,70.9,,,40.0,Right Foot,,,,,,,,,,,,,,,,,,,,,,,,9.0,Incomplete,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
59cb1cc0-2ab7-4fad-9fab-aa7f3af42a98,3294,2,00:43:05.556,88,5,2,Ball Recovery,212,36,Manchester City,3,From Free Kick,36,Manchester City,0.0,,8cf37554-6ffd-4723-8773-c925c5150eee,15399,Robbie Fowler,15,Left Center Midfield,93.1,9.2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
7a233e00-083f-49db-87c5-d8886ae534d7,3295,2,00:43:05.556,88,5,43,Carry,212,36,Manchester City,3,From Free Kick,36,Manchester City,1.745734,,59cb1cc0-2ab7-4fad-9fab-aa7f3af42a98,15399,Robbie Fowler,15,Left Center Midfield,93.1,9.2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,ad37deb5-af8e-4488-abd8-f2ca90e59951,97.2,13.3,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
ad37deb5-af8e-4488-abd8-f2ca90e59951,3296,2,00:43:07.301,88,7,30,Pass,212,36,Manchester City,3,From Free Kick,36,Manchester City,1.052036,,3a72456d-ffe7-49ea-a378-27f225d0d39c,15399,Robbie Fowler,15,Left Center Midfield,97.2,13.3,15519.0,Nicolas Anelka,20.032475,1.0423626,2.0,Low Pass,107.3,30.6,,,40.0,Right Foot,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,True,2f624c8f-9fc6-40dc-b565-273c7a022ee2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,True,
3a72456d-ffe7-49ea-a378-27f225d0d39c,3297,2,00:43:08.353,88,8,42,Ball Receipt*,212,36,Manchester City,3,From Free Kick,36,Manchester City,,,ad37deb5-af8e-4488-abd8-f2ca90e59951,15519,Nicolas Anelka,23,Center Forward,107.3,30.6,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
4b23d2d0-30fb-4630-b926-a1c6754d4657,3298,2,00:43:08.353,88,8,43,Carry,212,36,Manchester City,3,From Free Kick,36,Manchester City,1.261495,,2f624c8f-9fc6-40dc-b565-273c7a022ee2,15519,Nicolas Anelka,23,Center Forward,107.3,30.6,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,3a72456d-ffe7-49ea-a378-27f225d0d39c,109.8,33.8,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2f624c8f-9fc6-40dc-b565-273c7a022ee2,3299,2,00:43:09.615,88,9,16,Shot,212,36,Manchester City,3,From Free Kick,36,Manchester City,0.690271,,17085a9f-d39b-49b3-9dfd-63bcbb536bf4,15519,Nicolas Anelka,23,Center Forward,109.8,33.8,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.764752,120.0,38.7,ad37deb5-af8e-4488-abd8-f2ca90e59951,93.0,Normal,97.0,Goal,38.0,Left Foot,87.0,Open Play,108.0,32.5,15407.0,Steve McManaman,13.0,Right Center Midfield,True,111.3,44.7,15399.0,Robbie Fowler,15.0,Left Center Midfield,True,110.0,39.8,12529.0,Ashley Cole,6.0,Left Back,False,108.4,31.6,38412.0,Kolo Habib Touré,3.0,Right Center Back,False,103.8,38.8,26194.0,Pascal Cygan,16.0,Left Midfield,False,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.9
