id,index,period,timestamp,minute,second,type_id,type_name,possession,possession_team_id,possession_team_name,play_pattern_id,play_pattern_name,team_id,team_name,duration,tactics,related_events_0,player_id,player_name,position_id,position_name,location_0,location_1,pass,carry,under_pressure,counterpress,shot,goalkeeper_type_id,goalkeeper_type_name,goalkeeper_outcome_id,goalkeeper_outcome_name,goalkeeper_technique_id,goalkeeper_technique_name,goalkeeper_position_id,goalkeeper_position_name,ball_receipt,foul_won,off_camera,duel,dribble,clearance,out,interception,foul_committed,ball_recovery,block,miscontrol,substitution,50_50,pass_recipient_id,pass_recipient_name,pass_length,pass_angle,pass_height_id,pass_height_name,pass_end_location_0,pass_end_location_1,pass_body_part_id,pass_body_part_name,pass_type_id,pass_type_name,goalkeeper,related_events_1,carry_end_location_0,carry_end_location_1,pass_switch,pass_outcome_id,pass_outcome_name,ball_receipt_outcome_id,ball_receipt_outcome_name,related_events_2,interception_outcome_id,interception_outcome_name,clearance_right_foot,clearance_body_part_id,clearance_body_part_name,pass_cross,duel_type_id,duel_type_name,clearance_aerial_won,clearance_head,related_events,pass_aerial_won,pass_assisted_shot_id,pass_shot_assist,shot_statsbomb_xg,shot_end_location_0,shot_end_location_1,shot_end_location_2,shot_key_pass_id,shot_outcome_id,shot_outcome_name,shot_type_id,shot_type_name,shot_body_part_id,shot_body_part_name,shot_technique_id,shot_technique_name,shot_freeze_frame_0_location_0,shot_freeze_frame_0_location_1,shot_freeze_frame_0_player_id,shot_freeze_frame_0_player_name,shot_freeze_frame_0_position_id,shot_freeze_frame_0_position_name,shot_freeze_frame_0_teammate,shot_freeze_frame_1_location_0,shot_freeze_frame_1_location_1,shot_freeze_frame_1_player_id,shot_freeze_frame_1_player_name,shot_freeze_frame_1_position_id,shot_freeze_frame_1_position_name,shot_freeze_frame_1_teammate,shot_freeze_frame_2_location_0,shot_freeze_frame_2_location_1,shot_freeze_frame_2_player_id,shot_freeze_frame_2_player_name,shot_freeze_frame_2_position_id,shot_freeze_frame_2_position_name,shot_freeze_frame_2_teammate,shot_freeze_frame_3_location_0,shot_freeze_frame_3_location_1,shot_freeze_frame_3_player_id,shot_freeze_frame_3_player_name,shot_freeze_frame_3_position_id,shot_freeze_frame_3_position_name,shot_freeze_frame_3_teammate,shot_freeze_frame_4_location_0,shot_freeze_frame_4_location_1,shot_freeze_frame_4_player_id,shot_freeze_frame_4_player_name,shot_freeze_frame_4_position_id,shot_freeze_frame_4_position_name,shot_freeze_frame_4_teammate,shot_freeze_frame_5_location_0,shot_freeze_frame_5_location_1,shot_freeze_frame_5_player_id,shot_freeze_frame_5_player_name,shot_freeze_frame_5_position_id,shot_freeze_frame_5_position_name,shot_freeze_frame_5_teammate,shot_freeze_frame_6_location_0,shot_freeze_frame_6_location_1,shot_freeze_frame_6_player_id,shot_freeze_frame_6_player_name,shot_freeze_frame_6_position_id,shot_freeze_frame_6_position_name,shot_freeze_frame_6_teammate,duel_outcome_id,duel_outcome_name
020e442c-b0bf-4688-8622-6926e0d06cba,2962,2,00:44:21.657,89,21,30,Pass,216,39,Manchester United,1,Regular Play,39,Manchester United,3.171361,,ec2a34fa-e45d-4818-a26a-f2128cf87ece,15402,Gary Neville,2,Right Back,41.2,58.9,,,,,,,,,,,,,,,,,,,,,,,,,,,,20505.0,Louis Saha,65.21135,-0.5556734,3.0,High Pass,96.6,24.5,40.0,Right Foot,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
ec2a34fa-e45d-4818-a26a-f2128cf87ece,2963,2,00:44:24.828,89,24,42,Ball Receipt*,216,39,Manchester United,1,Regular Play,39,Manchester United,,,020e442c-b0bf-4688-8622-6926e0d06cba,20505,Louis Saha,19,Center Attacking Midfield,96.6,24.5,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
8098dc8b-050c-4569-a50a-8d4d96e0c55d,2964,2,00:44:24.868,89,24,4,Duel,216,39,Manchester United,1,Regular Play,1,Arsenal,0.0,,c47ae074-447f-48d4-b4c0-9122cde338da,40222,Laureano Bisan-Etame Mayer,2,Right Back,22.6,55.6,,,True,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,10.0,Aerial Lost,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
c47ae074-447f-48d4-b4c0-9122cde338da,2965,2,00:44:24.868,89,24,30,Pass,216,39,Manchester United,1,Regular Play,39,Manchester United,1.631612,,7a856afd-a1be-4da5-8bfc-c2cf7dcf9c07,20505,Louis Saha,19,Center Attacking Midfield,97.5,24.5,,,True,,,,,,,,,,,,,,,,,,,,,,,,,19729.0,Ruud van Nistelrooy,18.917189,1.2757952,3.0,High Pass,103.0,42.6,,,,,,8098dc8b-050c-4569-a50a-8d4d96e0c55d,,,,,,,,,,,,,,,,,,,,True,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
7a856afd-a1be-4da5-8bfc-c2cf7dcf9c07,2966,2,00:44:26.500,89,26,42,Ball Receipt*,216,39,Manchester United,1,Regular Play,39,Manchester United,,,c47ae074-447f-48d4-b4c0-9122cde338da,19729,Ruud van Nistelrooy,23,Center Forward,103.0,42.6,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
908f97b9-9c74-4a9c-ba6a-42a9553aac94,2967,2,00:44:26.500,89,26,43,Carry,216,39,Manchester United,1,Regular Play,39,Manchester United,0.157634,,7a856afd-a1be-4da5-8bfc-c2cf7dcf9c07,19729,Ruud van Nistelrooy,23,Center Forward,103.0,42.6,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,97a60143-0180-440e-8251-edc9b7cbdd4c,103.0,42.6,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
97a60143-0180-440e-8251-edc9b7cbdd4c,2968,2,00:44:26.657,89,26,30,Pass,216,39,Manchester United,1,Regular Play,39,Manchester United,1.734879,,eec23bde-1e46-42be-81cf-b3053cb386ff,19729,Ruud van Nistelrooy,23,Center Forward,103.0,42.6,,,,,,,,,,,,,,,,,,,,,,,,,,,,20175.0,Ryan Giggs,12.920139,0.9226513,1.0,Ground Pass,110.8,52.9,40.0,Right Foot,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
eec23bde-1e46-42be-81cf-b3053cb386ff,2969,2,00:44:28.392,89,28,42,Ball Receipt*,216,39,Manchester United,1,Regular Play,39,Manchester United,,,97a60143-0180-440e-8251-edc9b7cbdd4c,20175,Ryan Giggs,16,Left Midfield,110.8,52.9,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
a9cf0ce9-d45c-4a50-8f21-9a5c1de5d99a,2970,2,00:44:28.392,89,28,43,Carry,216,39,Manchester United,1,Regular Play,39,Manchester United,0.044281,,21ddb344-30af-4fff-bcc4-aff42a3c03b7,20175,Ryan Giggs,16,Left Midfield,110.8,52.9,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,eec23bde-1e46-42be-81cf-b3053cb386ff,110.8,52.9,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
21ddb344-30af-4fff-bcc4-aff42a3c03b7,2971,2,00:44:28.436,89,28,30,Pass,216,39,Manchester United,1,Regular Play,39,Manchester United,1.155933,,1826ee52-2653-4763-84f7-736a31af62bc,20175,Ryan Giggs,16,Left Midfield,110.8,52.9,,,,,,,,,,,,,,,,,,,,,,,,,,,,19729.0,Ruud van Nistelrooy,10.804628,-1.7100756,3.0,High Pass,109.3,42.2,40.0,Right Foot,,,,,,,,,,,,,,,,,,,,,,,,,5ef8974b-e738-4e17-bd69-8454557b7267,True,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1826ee52-2653-4763-84f7-736a31af62bc,2972,2,00:44:29.592,89,29,42,Ball Receipt*,216,39,Manchester United,1,Regular Play,39,Manchester United,,,21ddb344-30af-4fff-bcc4-aff42a3c03b7,19729,Ruud van Nistelrooy,23,Center Forward,109.3,42.2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
5ef8974b-e738-4e17-bd69-8454557b7267,2973,2,00:44:29.592,89,29,16,Shot,216,39,Manchester United,1,Regular Play,39,Manchester United,0.668851,,5196f9a7-f20a-46de-9ffc-066d21843637,19729,Ruud van Nistelrooy,23,Center Forward,111.2,42.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.12195013,118.5,40.0,1.7,21ddb344-30af-4fff-bcc4-aff42a3c03b7,100.0,Saved,87.0,Open Play,37.0,Head,93.0,Normal,118.5,40.7,20015.0,Jens Lehmann,1.0,Goalkeeper,False,112.5,37.7,40222.0,Laureano Bisan-Etame Mayer,2.0,Right Back,False,101.3,43.2,26014.0,Eduardo César Daude Gaspar,11.0,Left Defensive Midfield,False,112.3,43.2,38412.0,Kolo Habib Touré,3.0,Right Center Back,False,108.9,47.2,15515.0,Patrick Vieira,9.0,Right Defensive Midfield,False,113.2,46.9,15637.0,Sulzeer Jeremiah ''Sol' Campbell,5.0,Left Center Back,False,112.0,31.2,15590.0,Ole Gunnar Solskjær,12.0,Right Midfield,True,,
fac4ac4b-d11d-4cc7-bc23-5fc3c38c10a4,3002,2,00:45:26.748,90,26,30,Pass,223,39,Manchester United,7,From Goal Kick,39,Manchester United,2.47391,,fa3bcc6d-7b2e-4dc7-850d-0852e2a552b7,40364,Roy Carroll,1,Goalkeeper,6.0,36.0,,,,,,,,,,,,,,,,True,,,,,,,,,,,,,,75.65884,-0.06480977,3.0,High Pass,81.5,31.1,40.0,Right Foot,63.0,Goal Kick,,,,,,9.0,Incomplete,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
fa3bcc6d-7b2e-4dc7-850d-0852e2a552b7,3003,2,00:45:29.222,90,29,9,Clearance,223,39,Manchester United,7,From Goal Kick,1,Arsenal,0.0,,fac4ac4b-d11d-4cc7-bc23-5fc3c38c10a4,38412,Kolo Habib Touré,3,Right Center Back,38.6,49.0,,,True,,,,,,,,,,,,,True,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,37.0,Head,,,,,True,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
918592b6-c4ba-4d84-a4a9-ef70edf0b659,3004,2,00:45:31.928,90,31,30,Pass,223,39,Manchester United,7,From Goal Kick,1,Arsenal,1.203558,,5d85bb22-a51a-4dc7-a203-aee184c4ad0b,40221,Gilberto Aparecido da Silva,22,Right Center Forward,54.3,65.3,,,,,,,,,,,,,,,,,,,,,,,,,,,,15042.0,Dennis Bergkamp,18.432852,-0.059711542,3.0,High Pass,72.7,64.2,37.0,Head,66.0,Recovery,,9a1db91b-b3ac-4d7b-a593-fc55b191a0d7,,,,9.0,Incomplete,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
5d85bb22-a51a-4dc7-a203-aee184c4ad0b,3005,2,00:45:33.132,90,33,42,Ball Receipt*,223,39,Manchester United,7,From Goal Kick,1,Arsenal,,,918592b6-c4ba-4d84-a4a9-ef70edf0b659,15042,Dennis Bergkamp,16,Left Midfield,73.0,60.9,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,9.0,Incomplete,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
9a1db91b-b3ac-4d7b-a593-fc55b191a0d7,3006,2,00:45:33.132,90,33,30,Pass,223,39,Manchester United,7,From Goal Kick,39,Manchester United,2.536548,,918592b6-c4ba-4d84-a4a9-ef70edf0b659,24805,Roy Keane,15,Left Center Midfield,47.4,15.9,,,,,,,,,,,,,,,,,,,,,,,,,,,,16890.0,John O''Shea,8.44334,-1.2453004,2.0,Low Pass,50.1,7.9,38.0,Left Foot,66.0,Recovery,,b4ff7dae-42c1-4878-9499-33a78694b6bb,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
b4ff7dae-42c1-4878-9499-33a78694b6bb,3007,2,00:45:35.668,90,35,42,Ball Receipt*,223,39,Manchester United,7,From Goal Kick,39,Manchester United,,,9a1db91b-b3ac-4d7b-a593-fc55b191a0d7,16890,John O''Shea,6,Left Back,50.1,7.9,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
79cf7b07-56f3-4dc7-acc6-de3d53cb2a1e,3008,2,00:45:35.668,90,35,30,Pass,223,39,Manchester United,7,From Goal Kick,39,Manchester United,4.771863,,1f075ce7-6010-40b4-9205-f1211f0f71b1,16890,John O''Shea,6,Left Back,52.2,1.7,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,65.07611,0.23417029,3.0,High Pass,115.5,16.8,38.0,Left Foot,,,,,,,,9.0,Incomplete,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
b77fa92a-7428-4123-b1c9-e9369c5759de,3026,2,00:46:07.880,91,7,2,Ball Recovery,225,39,Manchester United,1,Regular Play,39,Manchester United,0.0,,5e2040fe-5702-497c-bd8a-6b88013d8b18,24805,Roy Keane,15,Left Center Midfield,59.5,31.4,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
4e86bd11-b318-4305-b723-eef421ce8dd5,3027,2,00:46:07.880,91,7,43,Carry,225,39,Manchester United,1,Regular Play,39,Manchester United,3.035526,,0f396e52-590c-4295-9a96-9030e553f5e9,24805,Roy Keane,15,Left Center Midfield,59.5,31.4,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,b77fa92a-7428-4123-b1c9-e9369c5759de,59.2,41.9,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
0f396e52-590c-4295-9a96-9030e553f5e9,3028,2,00:46:10.915,91,10,30,Pass,225,39,Manchester United,1,Regular Play,39,Manchester United,1.685145,,598d0e7d-9c39-427f-af35-3b46abc05afa,24805,Roy Keane,15,Left Center Midfield,59.2,41.9,,,,,,,,,,,,,,,,,,,,,,,,,,,,15590.0,Ole Gunnar Solskjær,34.3373,0.97390866,1.0,Ground Pass,78.5,70.3,40.0,Right Foot,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
8d7edb98-91f3-4d6d-ba42-e6387dc16500,3029,2,00:46:12.402,91,12,17,Pressure,225,39,Manchester United,1,Regular Play,1,Arsenal,0.149806,,,20302,Gaël Clichy,6,Left Back,40.0,9.8,,,,True,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
598d0e7d-9c39-427f-af35-3b46abc05afa,3030,2,00:46:12.600,91,12,42,Ball Receipt*,225,39,Manchester United,1,Regular Play,39,Manchester United,,,0f396e52-590c-4295-9a96-9030e553f5e9,15590,Ole Gunnar Solskjær,12,Right Midfield,78.5,70.3,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
508ac9fd-c05e-4241-839b-b7e921dc1a69,3031,2,00:46:12.600,91,12,43,Carry,225,39,Manchester United,1,Regular Play,39,Manchester United,0.031862002,,598d0e7d-9c39-427f-af35-3b46abc05afa,15590,Ole Gunnar Solskjær,12,Right Midfield,78.5,70.3,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,c0e1ba38-ec60-45fa-a84a-6079fc6e8f78,80.1,71.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
c0e1ba38-ec60-45fa-a84a-6079fc6e8f78,3032,2,00:46:12.632,91,12,3,Dispossessed,225,39,Manchester United,1,Regular Play,39,Manchester United,0.0,,18637247-a571-4620-84d7-2fc89cf146d2,15590,Ole Gunnar Solskjær,12,Right Midfield,80.1,71.0,,,True,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
18637247-a571-4620-84d7-2fc89cf146d2,3033,2,00:46:12.632,91,12,4,Duel,225,39,Manchester United,1,Regular Play,1,Arsenal,0.0,,c0e1ba38-ec60-45fa-a84a-6079fc6e8f78,20302,Gaël Clichy,6,Left Back,40.0,9.1,,,True,True,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,11.0,Tackle,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,14.0,Lost Out
3528fcae-e68d-42fa-bc2a-9c0c2b0f6a8e,3034,2,00:46:20.580,91,20,30,Pass,226,39,Manchester United,4,From Throw In,39,Manchester United,1.436322,,4013306b-f1e3-48df-b65d-2b6e96403792,15590,Ole Gunnar Solskjær,12,Right Midfield,91.9,80.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,15402.0,Gary Neville,20.713522,-2.8122087,3.0,High Pass,72.3,73.3,,,67.0,Throw-in,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
4013306b-f1e3-48df-b65d-2b6e96403792,3035,2,00:46:22.016,91,22,42,Ball Receipt*,226,39,Manchester United,4,From Throw In,39,Manchester United,,,3528fcae-e68d-42fa-bc2a-9c0c2b0f6a8e,15402,Gary Neville,2,Right Back,72.3,73.3,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
4c1c5fbb-5529-485d-a3d4-061c823d9fbd,3036,2,00:46:22.016,91,22,43,Carry,226,39,Manchester United,4,From Throw In,39,Manchester United,3.185473,,4013306b-f1e3-48df-b65d-2b6e96403792,15402,Gary Neville,2,Right Back,72.3,73.3,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,892f58a9-ad3c-4a06-86bd-8f38603101f5,70.2,73.6,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
892f58a9-ad3c-4a06-86bd-8f38603101f5,3037,2,00:46:25.201,91,25,30,Pass,226,39,Manchester United,4,From Throw In,39,Manchester United,1.862396,,e21f8e63-b878-4009-a457-86363bf4ac72,15402,Gary Neville,2,Right Back,70.2,73.6,,,,,,,,,,,,,,,,,,,,,,,,,,,,20505.0,Louis Saha,40.012497,-0.9023004,3.0,High Pass,95.0,42.2,38.0,Left Foot,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
e21f8e63-b878-4009-a457-86363bf4ac72,3038,2,00:46:27.064,91,27,42,Ball Receipt*,226,39,Manchester United,4,From Throw In,39,Manchester United,,,892f58a9-ad3c-4a06-86bd-8f38603101f5,20505,Louis Saha,19,Center Attacking Midfield,95.0,42.2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
3d1cd467-da06-4c5e-904f-56464516ea2d,3039,2,00:46:27.064,91,27,30,Pass,226,39,Manchester United,4,From Throw In,39,Manchester United,0.94977,,94071b54-e551-4105-ae67-fd7881f06551,20505,Louis Saha,19,Center Attacking Midfield,95.0,42.2,,,,,,,,,,,,,,,,,,,,,,,,,,,,20175.0,Ryan Giggs,8.285529,-0.5176491,3.0,High Pass,102.2,38.1,40.0,Right Foot,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
94071b54-e551-4105-ae67-fd7881f06551,3040,2,00:46:28.014,91,28,42,Ball Receipt*,226,39,Manchester United,4,From Throw In,39,Manchester United,,,3d1cd467-da06-4c5e-904f-56464516ea2d,20175,Ryan Giggs,16,Left Midfield,102.2,38.1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
13f5e335-5727-433a-abe2-8d1b27f8ce47,3041,2,00:46:28.014,91,28,43,Carry,226,39,Manchester United,4,From Throw In,39,Manchester United,1.223334,,94071b54-e551-4105-ae67-fd7881f06551,20175,Ryan Giggs,16,Left Midfield,102.2,38.1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,d01ad7db-bcfd-417d-bba9-e8568668cbf1,101.0,36.9,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
d01ad7db-bcfd-417d-bba9-e8568668cbf1,3042,2,00:46:29.237,91,29,30,Pass,226,39,Manchester United,4,From Throw In,39,Manchester United,1.254137,,ed3aa85f-3a68-4271-a819-7842e70c2a13,20175,Ryan Giggs,16,Left Midfield,101.0,36.9,,,,,,,,,,,,,,,,,,,,,,,,,,,,20505.0,Louis Saha,5.8309517,2.6011732,1.0,Ground Pass,96.0,39.9,40.0,Right Foot,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
43f2cca8-69a3-428d-ad42-f34d1761f00f,3043,2,00:46:29.627,91,29,17,Pressure,226,39,Manchester United,4,From Throw In,1,Arsenal,0.766956,,,15515,Patrick Vieira,9,Right Defensive Midfield,27.9,42.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
ed3aa85f-3a68-4271-a819-7842e70c2a13,3044,2,00:46:30.491,91,30,42,Ball Receipt*,226,39,Manchester United,4,From Throw In,39,Manchester United,,,d01ad7db-bcfd-417d-bba9-e8568668cbf1,20505,Louis Saha,19,Center Attacking Midfield,96.0,39.9,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
c503aea9-a41a-4849-8e4f-3e7a951b0bf7,3045,2,00:46:30.491,91,30,38,Miscontrol,226,39,Manchester United,4,From Throw In,39,Manchester United,0.0,,,20505,Louis Saha,19,Center Attacking Midfield,95.6,39.6,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
